,Product ID,Order created,Rental start,Rental end,Vendor ID,Customer ID,duration,prod_class
7023,100014471,2018-08-08 13:32:50.7830408,2018-08-07 22:00:00,2018-08-14 21:59:59,8,12939,6.999988425925926,dehumidifier
7024,100014471,2018-08-15 07:40:39.8309753,2018-08-14 22:00:00,2018-08-15 21:59:59,246,1346792,0.999988425925926,dehumidifier
7025,100014471,2018-10-02 08:06:32.7591589,2018-10-01 22:00:00,2018-10-28 22:59:59,8,1437166,27.041655092592592,dehumidifier
7026,100014471,2019-03-15 10:21:16.4187353,2019-03-14 23:00:00,2019-03-21 22:59:59,246,1346792,6.999988425925926,dehumidifier
7027,100014471,2019-06-14 07:54:16.1197084,2019-06-13 22:00:00,2019-06-19 21:59:59,8,1487075,5.999988425925926,dehumidifier
7028,100014471,2019-09-10 07:58:48.2262835,2019-09-09 22:00:00,2019-09-17 21:59:59,252,1497753,7.999988425925926,dehumidifier
7029,100014471,2019-08-22 07:29:46.8977994,2019-08-21 22:00:00,2019-08-26 21:59:59,8,1476957,4.999988425925926,dehumidifier
7030,100014471,2019-09-27 11:44:35.6008458,2019-09-29 22:00:00,2019-09-30 21:59:59,252,489019,0.999988425925926,dehumidifier
7031,100014471,2018-01-06 11:48:27.6329575,2018-01-05 23:00:00,2018-01-14 22:59:59,8,167441,8.999988425925926,dehumidifier
7032,100014471,2019-09-27 11:44:35.6008458,2019-09-30 22:00:00,2020-02-06 22:59:59,252,489019,129.0416550925926,dehumidifier
7033,100014471,2018-02-16 09:55:00.5001240,2018-02-15 23:00:00,2018-02-23 22:59:59,8,1361971,7.999988425925926,dehumidifier
7034,100014471,2017-07-13 09:34:11.8672193,2017-07-12 22:00:00,2017-08-07 21:59:59,246,676761,25.999988425925928,dehumidifier
7035,100014471,2018-03-16 13:00:51.7689307,2018-03-15 23:00:00,2018-03-26 21:59:59,8,286311,10.95832175925926,dehumidifier
7036,100014471,2018-11-13 14:34:09.0683321,2018-11-13 23:00:00,2018-11-14 22:59:59,246,1346801,0.999988425925926,dehumidifier
7037,100014471,2018-07-03 07:09:12.3067927,2018-07-02 22:00:00,2018-08-07 21:59:59,8,1422895,35.99998842592593,dehumidifier
7038,100014471,2019-02-14 10:18:35.7218127,2019-02-13 23:00:00,2019-02-20 22:59:59,246,997595,6.999988425925926,dehumidifier
7039,100014471,2018-09-06 06:44:55.5281964,2018-09-05 22:00:00,2018-09-09 21:59:59,8,1405973,3.9999884259259257,dehumidifier
7040,100014471,2019-06-28 14:24:51.9545351,2019-06-27 22:00:00,2019-07-08 21:59:59,252,1494836,10.999988425925926,dehumidifier
7041,100014471,2019-03-14 07:02:23.0225738,2019-03-13 23:00:00,2019-03-24 22:59:59,8,231192,10.999988425925926,dehumidifier
7042,100014471,2019-03-18 11:15:12.7962119,2019-03-17 23:00:00,2019-03-22 22:59:59,246,482965,4.999988425925926,dehumidifier
7043,100014471,2019-06-26 07:27:02.9557228,2019-06-25 22:00:00,2019-07-01 21:59:59,8,1483364,5.999988425925926,dehumidifier
7044,100014471,2019-10-24 13:35:49.6030738,2019-10-23 22:00:00,2019-11-14 22:59:59,252,489019,22.041655092592592,dehumidifier
7045,100014471,2019-09-19 06:38:45.2292155,2019-09-18 22:00:00,2019-09-27 21:59:59,8,11582,8.999988425925926,dehumidifier
7046,100014471,2018-12-13 09:28:04.4615095,2018-12-12 23:00:00,2018-12-13 22:59:59,246,1346791,0.999988425925926,dehumidifier
7047,100014471,2019-11-06 09:06:03.1867444,2019-11-06 23:00:00,2019-11-09 22:59:59,8,1522336,2.9999884259259257,dehumidifier
7048,100014471,2019-07-30 12:13:54.2610045,2019-07-30 22:00:00,2019-07-31 21:59:59,246,492704,0.999988425925926,dehumidifier
7049,100014471,2019-08-06 11:09:48.7237863,2019-08-05 22:00:00,2019-08-08 21:59:59,249,496758,2.9999884259259257,dehumidifier
7050,100014471,2018-12-04 07:02:42.0119946,2018-12-03 23:00:00,2018-12-15 22:59:59,246,1441758,11.999988425925926,dehumidifier
7051,100014471,2019-07-16 05:57:43.0560476,2019-07-15 22:00:00,2019-08-26 21:59:59,246,490886,41.99998842592593,dehumidifier
7052,100014471,2017-08-02 06:28:07.9520401,2017-08-01 22:00:00,2017-08-26 21:59:59,246,1003462,24.999988425925928,dehumidifier
7053,100014471,2018-05-08 07:33:48.0555970,2018-05-07 22:00:00,2018-05-08 21:59:59,255,1346795,0.999988425925926,dehumidifier
7054,100014471,2019-01-22 15:47:50.9518449,2019-01-21 23:00:00,2019-01-31 22:59:59,253,1409496,9.999988425925926,dehumidifier
7055,100014471,2019-09-11 07:41:45.2314292,2019-09-10 22:00:00,2019-11-29 22:59:59,252,992585,80.04165509259259,dehumidifier
7056,100014471,2017-06-01 12:54:46.3911468,2017-05-31 22:00:00,2017-06-01 21:59:59,249,1346801,0.999988425925926,dehumidifier
7057,100014471,2018-05-07 12:59:37.6828307,2018-05-06 22:00:00,2018-05-07 21:59:59,246,1346791,0.999988425925926,dehumidifier
7058,100014471,2018-05-28 10:06:12.9595762,2018-05-27 22:00:00,2018-05-30 21:59:59,249,634153,2.9999884259259257,dehumidifier
7059,100014471,2018-10-02 06:22:48.0191873,2018-10-01 22:00:00,2019-06-30 21:59:59,246,978238,271.99998842592595,dehumidifier
7060,100014471,2019-03-19 08:37:36.1860973,2019-03-18 23:00:00,2019-03-19 22:59:59,249,1044140,0.999988425925926,dehumidifier
7061,100014471,2019-09-26 11:07:04.7435003,2019-09-25 22:00:00,2019-09-28 21:59:59,253,1032774,2.9999884259259257,dehumidifier
7062,100014471,2019-09-27 05:56:24.6619703,2019-09-26 22:00:00,2019-11-30 22:59:59,256,939076,65.04165509259259,dehumidifier
7063,100014471,2019-12-16 08:26:06.3368454,2019-12-15 23:00:00,2019-12-23 22:59:59,253,1511704,7.999988425925926,dehumidifier
7064,100014471,2020-01-04 11:24:11.1103355,2020-01-03 23:00:00,2020-01-08 22:59:59,253,1130937,4.999988425925926,dehumidifier
7065,100014471,2020-02-12 10:36:21.8939677,2020-02-16 23:00:00,2020-02-21 22:59:59,250,562645,4.999988425925926,dehumidifier
7066,100014471,2018-08-11 10:38:02.8606052,2018-08-10 22:00:00,2018-08-14 21:59:59,246,497314,3.9999884259259257,dehumidifier
7067,100014471,2017-06-01 12:46:42.9907201,2017-05-31 22:00:00,2017-06-01 21:59:59,249,1346801,0.999988425925926,dehumidifier
7068,100014471,2018-12-15 12:38:52.7948129,2018-12-14 23:00:00,2018-12-15 22:59:59,252,999939,0.999988425925926,dehumidifier
7069,100014471,2019-10-14 07:30:10.1127814,2019-10-11 22:00:00,2019-11-01 22:59:59,257,617981,21.041655092592592,dehumidifier
7070,100014471,2019-03-09 09:34:59.4389241,2019-03-08 23:00:00,2019-03-13 22:59:59,246,1470219,4.999988425925926,dehumidifier
7071,100014471,2020-02-13 11:02:21.9775902,2020-02-12 23:00:00,2020-02-27 22:59:59,257,1000537,14.999988425925926,dehumidifier
7072,100014471,2019-05-03 05:41:38.8051030,2019-05-02 22:00:00,2019-05-21 21:59:59,252,766957,18.999988425925928,dehumidifier
7073,100014471,2017-06-12 09:03:41.6568495,2017-06-11 22:00:00,2017-06-12 21:59:59,257,1346799,0.999988425925926,dehumidifier
7074,100014471,2019-10-25 12:05:44.7001455,2019-10-24 22:00:00,2019-11-03 22:59:59,246,1425013,10.041655092592592,dehumidifier
7075,100014471,2019-02-04 07:41:28.3503915,2019-02-03 23:00:00,2019-03-04 22:59:59,257,977671,28.999988425925928,dehumidifier
7076,100014471,2019-12-13 06:32:48.1332062,2019-12-12 23:00:00,2019-12-13 22:59:59,246,1346791,0.999988425925926,dehumidifier
7077,100014471,2019-08-17 07:26:15.3444288,2019-08-16 22:00:00,2019-08-19 21:59:59,257,1461156,2.9999884259259257,dehumidifier
7078,100014471,2020-02-03 07:08:22.8376544,2020-02-02 23:00:00,2020-02-07 22:59:59,246,488831,4.999988425925926,dehumidifier
7079,100014471,2020-02-18 10:26:50.7121726,2020-02-17 23:00:00,2020-02-23 22:59:59,257,558416,5.999988425925926,dehumidifier
7080,100014471,2019-08-01 10:15:20.3006897,2019-07-31 22:00:00,2019-08-01 21:59:59,246,1346803,0.999988425925926,dehumidifier
7081,100014471,2017-07-06 09:14:09.5234482,2017-07-05 22:00:00,2017-07-09 21:59:59,249,482965,3.9999884259259257,dehumidifier
7082,100014471,2020-02-19 13:23:09.8623088,2020-02-18 23:00:00,2020-02-24 22:59:59,252,498323,5.999988425925926,dehumidifier
7083,100014471,2018-10-04 09:27:26.3436404,2018-10-03 22:00:00,2018-10-09 21:59:59,256,980495,5.999988425925926,dehumidifier
7084,100014471,2017-06-20 09:58:43.9271308,2017-06-19 22:00:00,2017-06-28 21:59:59,246,488731,8.999988425925926,dehumidifier
7085,100014471,2018-12-30 19:46:30.6769053,2018-12-30 23:00:00,2019-01-04 22:59:59,249,1353503,4.999988425925926,dehumidifier
7086,100014471,2019-08-01 11:16:25.7020179,2019-07-31 22:00:00,2019-08-23 21:59:59,260,976385,22.999988425925928,dehumidifier
7087,100014471,2017-06-02 05:26:44.8855098,2017-06-01 22:00:00,2017-06-26 21:59:59,249,495061,24.999988425925928,dehumidifier
7088,100014471,2018-03-13 10:10:33.1657921,2018-03-12 23:00:00,2018-03-14 22:59:59,246,1346801,1.999988425925926,dehumidifier
7089,100014471,2019-04-04 16:48:28.4013117,2019-04-03 22:00:00,2019-04-25 21:59:59,249,543737,21.999988425925928,dehumidifier
7090,100014471,2018-08-17 07:34:23.7173011,2018-08-16 22:00:00,2018-08-27 21:59:59,254,1418489,10.999988425925926,dehumidifier
7091,100014471,2019-08-08 17:23:43.6914114,2019-08-07 22:00:00,2019-08-08 21:59:59,249,975542,0.999988425925926,dehumidifier
7092,100014471,2019-11-12 15:18:09.1739934,2019-11-13 23:00:00,2019-11-25 22:59:59,252,1003896,11.999988425925926,dehumidifier
7093,100014471,2019-08-12 10:17:48.4646996,2019-08-11 22:00:00,2019-09-02 21:59:59,249,482965,21.999988425925928,dehumidifier
7094,100014471,2018-10-23 12:09:29.3936166,2018-10-22 22:00:00,2018-11-01 22:59:59,251,971114,10.041655092592592,dehumidifier
7095,100014471,2018-11-14 11:00:42.8934959,2018-11-13 23:00:00,2018-11-21 22:59:59,256,935779,7.999988425925926,dehumidifier
7096,100014471,2019-04-17 13:21:24.3336443,2019-04-16 22:00:00,2019-04-30 21:59:59,251,991564,13.999988425925926,dehumidifier
7097,100014471,2019-11-29 06:10:01.6053816,2019-11-28 23:00:00,2019-12-01 22:59:59,256,945781,2.9999884259259257,dehumidifier
7098,100014471,2019-05-07 12:28:19.2588808,2019-05-06 22:00:00,2019-05-21 21:59:59,246,1346791,14.999988425925926,dehumidifier
7099,100014471,2018-09-22 08:18:46.0190569,2018-09-25 22:00:00,2018-12-21 22:59:59,255,555731,87.04165509259259,dehumidifier
7100,100014471,2019-09-18 04:50:11.2171343,2019-09-17 22:00:00,2019-09-25 21:59:59,246,480750,7.999988425925926,dehumidifier
7101,100014471,2019-08-08 17:23:43.6914114,2019-08-07 22:00:00,2019-08-13 21:59:59,249,975542,5.999988425925926,dehumidifier
7102,100014471,2019-10-03 07:03:05.2100887,2019-10-02 22:00:00,2019-11-05 22:59:59,246,488831,34.04165509259259,dehumidifier
7103,100014471,2020-01-23 10:42:29.8434018,2020-01-22 23:00:00,2020-02-07 22:59:59,252,1523702,15.999988425925926,dehumidifier
7104,100014471,2018-05-08 07:50:31.9251037,2018-05-07 22:00:00,2018-05-08 21:59:59,246,1346791,0.999988425925926,dehumidifier
7105,100014471,2017-08-01 14:41:28.3136185,2017-07-31 22:00:00,2017-08-07 21:59:59,249,772050,6.999988425925926,dehumidifier
7106,100014471,2018-07-06 07:04:19.5669360,2018-07-05 22:00:00,2018-07-13 21:59:59,246,975129,7.999988425925926,dehumidifier
7107,100014471,2018-08-10 06:31:29.8223058,2018-08-09 22:00:00,2018-08-14 21:59:59,249,990796,4.999988425925926,dehumidifier
7108,100014471,2018-08-25 08:26:22.6346002,2018-08-24 22:00:00,2018-08-27 21:59:59,246,497314,2.9999884259259257,dehumidifier
7109,100014471,2018-05-24 06:42:37.6561994,2018-05-23 22:00:00,2018-06-08 21:59:59,249,832102,15.999988425925926,dehumidifier
7110,100014471,2018-09-28 10:40:55.8827494,2018-09-27 22:00:00,2018-10-25 21:59:59,246,498533,27.999988425925928,dehumidifier
7111,100014471,2018-09-12 20:01:28.4849243,2018-09-11 22:00:00,2018-09-15 21:59:59,249,971968,3.9999884259259257,dehumidifier
7112,100014471,2018-08-20 06:17:22.9763147,2018-08-19 22:00:00,2018-08-20 21:59:59,246,1346791,0.999988425925926,dehumidifier
7113,100014471,2018-11-12 15:57:45.6308651,2018-11-11 23:00:00,2018-11-20 22:59:59,249,496473,8.999988425925926,dehumidifier
7114,100014471,2018-08-20 06:20:00.2068658,2018-08-19 22:00:00,2018-08-20 21:59:59,246,1346791,0.999988425925926,dehumidifier
7115,100014471,2019-10-11 07:29:29.6463535,2019-12-31 23:00:00,2020-01-22 22:59:59,255,1346795,21.999988425925928,dehumidifier
7116,100014471,2018-04-16 09:05:45.6426096,2018-04-15 22:00:00,2018-04-16 21:59:59,246,1346791,0.999988425925926,dehumidifier
7117,100014471,2019-02-04 14:18:30.6514807,2019-02-04 23:00:00,2019-02-28 22:59:59,249,488831,23.999988425925928,dehumidifier
7118,100014471,2020-02-18 07:14:44.5813808,2020-02-17 23:00:00,2020-03-03 22:59:59,286,1437766,14.999988425925926,dehumidifier
7119,100014471,2018-03-13 11:47:40.1545368,2018-03-12 23:00:00,2018-03-14 22:59:59,257,1346802,1.999988425925926,dehumidifier
7120,100014471,2020-01-13 11:59:55.0269716,2020-01-30 23:00:00,2020-03-03 22:59:59,286,866265,32.99998842592593,dehumidifier
7121,100014471,2019-08-08 19:54:37.3633283,2019-08-07 22:00:00,2019-08-13 21:59:59,249,1338598,5.999988425925926,dehumidifier
7122,100014471,2018-05-01 05:24:57.9354178,2018-04-30 22:00:00,2018-05-07 21:59:59,246,1003143,6.999988425925926,dehumidifier
7123,100014471,2017-06-12 08:47:30.3522473,2017-06-11 22:00:00,2017-06-12 21:59:59,257,1346799,0.999988425925926,dehumidifier
7124,100014471,2018-06-21 10:27:49.8797143,2018-06-20 22:00:00,2018-08-09 21:59:59,246,480677,49.99998842592593,dehumidifier
7125,100014471,2019-08-26 07:20:43.9991039,2019-08-25 22:00:00,2019-08-26 21:59:59,256,1346796,0.999988425925926,dehumidifier
7126,100014471,2018-08-13 06:01:22.9054042,2018-08-12 22:00:00,2018-08-15 21:59:59,246,490311,2.9999884259259257,dehumidifier
7127,100014471,2018-07-28 10:43:36.2995647,2018-07-27 22:00:00,2018-07-30 21:59:59,249,497298,2.9999884259259257,dehumidifier
7128,100014471,2019-08-02 09:00:01.5896363,2019-08-01 22:00:00,2019-08-02 21:59:59,252,1346792,0.999988425925926,dehumidifier
7129,100014471,2019-01-29 07:42:55.6164586,2019-01-29 23:00:00,2019-02-02 22:59:59,249,1240556,3.9999884259259257,dehumidifier
7130,100014471,2019-08-05 09:15:41.5108345,2019-08-04 22:00:00,2019-08-09 21:59:59,260,1346791,4.999988425925926,dehumidifier
7131,100014471,2019-02-21 15:01:02.3600465,2019-02-21 23:00:00,2019-02-22 22:59:59,249,1227963,0.999988425925926,dehumidifier
7132,100014471,2019-09-13 13:04:03.9889669,2019-09-15 22:00:00,2019-10-31 22:59:59,252,992585,46.04165509259259,dehumidifier
7133,100014471,2019-03-19 08:37:36.1860973,2019-03-18 23:00:00,2019-03-19 22:59:59,249,1044140,0.999988425925926,dehumidifier
7134,100014471,2020-02-05 11:40:37.3684486,2020-02-05 23:00:00,2020-02-18 22:59:59,252,1007301,12.999988425925926,dehumidifier
7135,100014471,2019-06-11 15:54:10.3620149,2019-06-10 22:00:00,2019-06-12 21:59:59,249,761470,1.999988425925926,dehumidifier
7136,100014471,2019-08-19 04:25:16.6280728,2019-08-18 22:00:00,2019-08-21 21:59:59,260,1383961,2.9999884259259257,dehumidifier
7137,100014471,2019-08-07 16:09:50.5945567,2019-08-06 22:00:00,2019-08-08 21:59:59,249,1317669,1.999988425925926,dehumidifier
7138,100014471,2019-08-01 11:15:03.2170783,2019-07-31 22:00:00,2019-08-01 21:59:59,246,1346791,0.999988425925926,dehumidifier
7139,100014471,2019-09-23 07:49:34.6116185,2019-09-22 22:00:00,2019-09-24 21:59:59,256,939540,1.999988425925926,dehumidifier
7140,100014471,2018-08-29 10:10:16.5281170,2018-08-28 22:00:00,2018-09-07 21:59:59,254,999939,9.999988425925926,dehumidifier
7141,100014471,2019-11-29 11:12:12.6492838,2019-11-28 23:00:00,2019-12-17 22:59:59,256,948143,18.999988425925928,dehumidifier
7142,100014471,2019-10-18 09:14:30.8200011,2019-10-17 22:00:00,2019-10-27 22:59:59,254,1515252,10.041655092592592,dehumidifier
7143,100014471,2019-10-15 04:00:37.8807312,2019-10-14 22:00:00,2019-10-15 21:59:59,249,978732,0.999988425925926,dehumidifier
7144,100014471,2019-10-15 09:05:34.4139520,2019-10-14 22:00:00,2019-10-22 21:59:59,249,495371,7.999988425925926,dehumidifier
7145,100014471,2017-06-01 07:20:23.2781259,2017-05-31 22:00:00,2017-06-01 21:59:59,254,1346794,0.999988425925926,dehumidifier
7146,100014471,2017-07-01 15:06:28.7221269,2017-06-30 22:00:00,2017-07-21 21:59:59,249,1047571,20.999988425925928,dehumidifier
7147,100014471,2019-03-05 16:21:23.3562619,2019-03-04 23:00:00,2019-03-11 22:59:59,252,1000049,6.999988425925926,dehumidifier
7148,100014471,2020-01-07 09:10:30.2721907,2020-01-06 23:00:00,2020-01-28 22:59:59,257,1000537,21.999988425925928,dehumidifier
7149,100014471,2018-12-03 12:06:34.2655084,2018-12-03 23:00:00,2018-12-05 22:59:59,246,488673,1.999988425925926,dehumidifier
7150,100014471,2018-09-21 04:55:13.0266405,2018-09-20 22:00:00,2018-09-24 21:59:59,257,1363176,3.9999884259259257,dehumidifier
7151,100014471,2019-10-09 07:07:11.7406396,2019-10-08 22:00:00,2019-10-23 21:59:59,246,1401962,14.999988425925926,dehumidifier
7152,100014471,2019-12-16 06:27:25.4542893,2019-12-15 23:00:00,2019-12-21 22:59:59,257,1523536,5.999988425925926,dehumidifier
7153,100014471,2019-10-25 08:32:45.1077799,2019-10-24 22:00:00,2019-11-05 22:59:59,246,1369582,12.041655092592592,dehumidifier
7154,100014471,2018-05-28 08:32:23.1361289,2018-05-27 22:00:00,2018-05-28 21:59:59,257,1346799,0.999988425925926,dehumidifier
7155,100014471,2019-11-23 11:22:35.1263096,2019-11-22 23:00:00,2019-11-24 22:59:59,246,1521506,1.999988425925926,dehumidifier
7156,100014471,2017-08-04 04:11:54.7936724,2017-08-03 22:00:00,2017-08-10 21:59:59,249,998184,6.999988425925926,dehumidifier
7157,100014471,2019-02-08 10:20:27.9799149,2019-02-07 23:00:00,2019-02-26 22:59:59,254,495584,18.999988425925928,dehumidifier
7158,100014471,2019-02-08 10:20:43.2455675,2019-02-07 23:00:00,2019-02-21 22:59:59,249,1346791,13.999988425925926,dehumidifier
7159,100014471,2019-12-03 11:32:03.4769002,2019-12-02 23:00:00,2019-12-03 22:59:59,257,1346800,0.999988425925926,dehumidifier
7160,100014471,2019-05-27 06:10:49.7343330,2019-05-26 22:00:00,2019-06-12 21:59:59,253,1040220,16.999988425925928,dehumidifier
7161,100014471,2019-05-21 11:23:48.1886799,2019-05-20 22:00:00,2019-05-22 21:59:59,258,1286863,1.999988425925926,dehumidifier
7162,100014471,2019-08-09 12:01:55.0944037,2019-08-08 22:00:00,2019-09-10 21:59:59,254,970246,32.99998842592593,dehumidifier
7163,100014471,2018-03-13 11:11:36.5123071,2018-03-12 23:00:00,2018-03-14 22:59:59,249,1346796,1.999988425925926,dehumidifier
7164,100014471,2018-03-13 11:21:05.7353608,2018-03-12 23:00:00,2018-03-14 22:59:59,246,1346796,1.999988425925926,dehumidifier
7165,100014471,2018-08-24 11:25:32.3908537,2018-08-23 22:00:00,2018-09-26 21:59:59,256,1409245,33.99998842592593,dehumidifier
7166,100014471,2019-05-23 13:49:40.3956270,2019-05-26 22:00:00,2019-07-26 21:59:59,249,488831,60.99998842592593,dehumidifier
7167,100014471,2019-09-06 05:43:45.7503564,2019-09-05 22:00:00,2019-09-30 21:59:59,252,768880,24.999988425925928,dehumidifier
7168,100014471,2017-06-01 12:54:46.3911468,2017-05-31 22:00:00,2017-06-01 21:59:59,249,1346801,0.999988425925926,dehumidifier
7169,100014471,2017-08-04 10:53:13.4189206,2017-08-03 22:00:00,2017-08-14 21:59:59,253,1282571,10.999988425925926,dehumidifier
7170,100014471,2017-08-01 08:24:18.1534183,2017-07-31 22:00:00,2017-08-16 21:59:59,249,1199120,15.999988425925926,dehumidifier
7171,100014471,2019-03-09 09:26:02.1731828,2019-03-08 23:00:00,2019-03-15 22:59:59,246,992909,6.999988425925926,dehumidifier
7172,100014471,2019-08-12 11:49:44.8847603,2019-08-11 22:00:00,2019-08-16 21:59:59,258,1309989,4.999988425925926,dehumidifier
7173,100014471,2018-07-05 08:27:03.1581711,2018-07-04 22:00:00,2018-07-09 21:59:59,260,970751,4.999988425925926,dehumidifier
7174,100014471,2017-06-08 08:05:52.2267684,2017-06-07 22:00:00,2017-06-08 21:59:59,259,1346800,0.999988425925926,dehumidifier
7175,100014471,2018-12-11 05:38:00.2955382,2018-12-10 23:00:00,2018-12-20 22:59:59,246,1350072,9.999988425925926,dehumidifier
7176,100014471,2018-08-13 08:20:21.2993155,2018-08-13 22:00:00,2018-08-19 21:59:59,259,968816,5.999988425925926,dehumidifier
7177,100014471,2020-02-07 05:26:31.0245523,2020-02-06 23:00:00,2020-02-28 22:59:59,288,671268,21.999988425925928,dehumidifier
7178,100014471,2019-08-17 11:08:43.0211329,2019-08-16 22:00:00,2019-08-18 21:59:59,259,1308791,1.999988425925926,dehumidifier
7179,100014471,2020-02-07 05:26:31.0245523,2020-02-06 23:00:00,2020-02-28 22:59:59,288,671268,21.999988425925928,dehumidifier
7180,100014471,2018-11-15 12:25:24.2398765,2018-11-14 23:00:00,2018-12-05 22:59:59,249,810739,20.999988425925928,dehumidifier
7181,100014471,2020-02-07 05:26:31.0245523,2020-02-06 23:00:00,2020-02-28 22:59:59,288,671268,21.999988425925928,dehumidifier
7182,100014471,2019-07-08 09:46:28.6166783,2019-07-07 22:00:00,2019-07-21 21:59:59,256,938406,13.999988425925926,dehumidifier
7183,100014471,2020-02-07 05:26:31.0245523,2020-02-06 23:00:00,2020-02-28 22:59:59,288,671268,21.999988425925928,dehumidifier
7184,100014471,2019-08-12 12:58:08.2168324,2019-08-11 22:00:00,2019-08-14 21:59:59,256,946588,2.9999884259259257,dehumidifier
7185,100014471,2019-07-11 10:58:43.0348422,2019-07-10 22:00:00,2019-07-15 21:59:59,254,1494584,4.999988425925926,dehumidifier
7186,100014471,2019-08-14 04:36:18.5079298,2019-08-19 22:00:00,2019-08-29 21:59:59,256,1436983,9.999988425925926,dehumidifier
7187,100014471,2019-11-28 12:01:47.3822294,2019-11-27 23:00:00,2019-12-19 22:59:59,254,1000573,21.999988425925928,dehumidifier
7188,100014471,2019-09-26 10:07:53.6802112,2019-09-25 22:00:00,2019-09-28 21:59:59,256,1481887,2.9999884259259257,dehumidifier
7189,100014471,2020-01-07 14:06:16.8002743,2020-01-06 23:00:00,2020-01-23 22:59:59,254,1409303,16.999988425925928,dehumidifier
7190,100014471,2019-10-16 07:26:52.2953238,2019-10-15 22:00:00,2019-10-22 21:59:59,256,1096618,6.999988425925926,dehumidifier
7191,100014471,2017-08-01 10:22:22.2878276,2017-07-31 22:00:00,2017-08-04 21:59:59,249,479433,3.9999884259259257,dehumidifier
7192,100014471,2019-08-14 04:36:18.5079298,2019-08-13 22:00:00,2019-08-29 21:59:59,256,1436983,15.999988425925926,dehumidifier
7193,100014471,2018-05-04 07:42:32.0173578,2018-05-03 22:00:00,2018-05-11 21:59:59,254,1366237,7.999988425925926,dehumidifier
7194,100014471,2019-10-16 06:50:02.4826678,2019-10-15 22:00:00,2019-11-23 22:59:59,256,493285,39.04165509259259,dehumidifier
7195,100014471,2018-06-07 11:45:21.6445899,2018-06-06 22:00:00,2018-06-07 21:59:59,246,1346791,0.999988425925926,dehumidifier
7196,100014471,2019-11-27 09:01:47.7857829,2019-11-26 23:00:00,2019-12-01 22:59:59,256,943390,4.999988425925926,dehumidifier
7197,100014471,2018-12-19 11:50:00.0554731,2018-12-18 23:00:00,2019-01-10 22:59:59,246,488831,22.999988425925928,dehumidifier
7198,100014471,2017-06-26 07:38:03.6316477,2017-06-25 22:00:00,2017-06-26 21:59:59,258,1346802,0.999988425925926,dehumidifier
7199,100014471,2019-04-02 06:14:32.1153093,2019-04-01 22:00:00,2019-04-09 21:59:59,246,488577,7.999988425925926,dehumidifier
7200,100014471,2019-04-29 05:10:29.9216579,2019-04-28 22:00:00,2019-08-12 21:59:59,246,492704,105.99998842592592,dehumidifier
7201,100014471,2019-10-30 09:07:15.4725087,2019-10-29 23:00:00,2019-11-03 22:59:59,249,1411897,4.999988425925926,dehumidifier
7202,100014471,2017-08-02 10:34:36.0406835,2017-08-01 22:00:00,2017-08-31 21:59:59,254,490350,29.999988425925928,dehumidifier
7203,100014471,2019-01-03 10:43:22.9998663,2019-01-02 23:00:00,2019-01-03 22:59:59,254,1346794,0.999988425925926,dehumidifier
7204,100014471,2018-03-13 11:57:12.2194339,2018-03-12 23:00:00,2018-03-14 22:59:59,246,1346797,1.999988425925926,dehumidifier
7205,100014471,2018-03-13 11:57:12.2194339,2018-03-12 23:00:00,2018-03-14 22:59:59,246,1346797,1.999988425925926,dehumidifier
7206,100014471,2018-09-05 09:04:18.1888458,2018-09-04 22:00:00,2018-09-13 21:59:59,259,796723,8.999988425925926,dehumidifier
7207,100014471,2018-08-25 06:48:17.8290360,2018-08-24 22:00:00,2018-08-30 21:59:59,246,1352267,5.999988425925926,dehumidifier
7208,100014471,2018-03-05 09:57:55.7697929,2018-03-04 23:00:00,2018-03-16 22:59:59,8,1361971,11.999988425925926,dehumidifier
7209,100014471,2018-09-24 09:15:28.1609147,2018-09-23 22:00:00,2018-10-04 21:59:59,253,1409496,10.999988425925926,dehumidifier
7210,100014471,2019-07-22 13:07:42.4859312,2019-07-21 22:00:00,2019-08-05 21:59:59,8,11582,14.999988425925926,dehumidifier
7211,100014471,2019-04-10 10:32:00.6918400,2019-04-09 22:00:00,2019-04-10 21:59:59,246,494169,0.999988425925926,dehumidifier
7212,100014471,2019-09-04 07:17:09.1472504,2019-09-03 22:00:00,2019-09-16 21:59:59,259,966166,12.999988425925926,dehumidifier
7213,100014471,2018-06-19 10:33:28.3219450,2018-06-18 22:00:00,2018-06-27 21:59:59,260,1032627,8.999988425925926,dehumidifier
7214,100014471,2020-02-13 12:25:14.3187301,2020-02-12 23:00:00,2020-02-13 22:59:59,259,765643,0.999988425925926,dehumidifier
7215,100014471,2018-09-11 12:46:18.8073624,2018-09-10 22:00:00,2018-09-11 21:59:59,260,975408,0.999988425925926,dehumidifier
7216,100014471,2019-02-08 09:53:41.8000943,2019-02-07 23:00:00,2019-04-01 21:59:59,250,998592,52.958321759259256,dehumidifier
7217,100014471,2018-10-26 12:57:02.6407039,2018-10-26 22:00:00,2018-10-31 22:59:59,246,498255,5.041655092592593,dehumidifier
7218,100014471,2018-10-26 14:37:02.5194091,2018-11-28 23:00:00,2018-12-21 22:59:59,255,555731,22.999988425925928,dehumidifier
7219,100014471,2020-02-04 14:52:48.7380541,2020-02-04 23:00:00,2020-03-03 22:59:59,286,869545,27.999988425925928,dehumidifier
