,Product ID,Order created,Vendor ID,Customer ID,rental_start,rental_end
331,100001103,2009-03-31 11:43:21.3900000,79,178792,2009-03-31,2009-04-01
332,100001103,2009-03-31 12:20:52.1100000,79,178794,2009-03-30,2009-03-31
333,100001103,2009-04-01 08:29:50.9530000,39,178846,2009-03-31,2009-04-01
334,100001103,2009-04-01 10:17:28.7500000,39,28266,2009-04-03,2009-04-04
335,100001103,2009-03-13 08:32:46.2970000,39,85522,2009-03-12,2009-03-13
336,100001103,2009-03-16 08:59:04.4530000,79,102614,2009-03-18,2009-03-19
337,100001103,2009-03-17 12:19:55.5300000,39,178123,2009-03-19,2009-03-20
338,100001103,2009-03-20 08:04:33.0000000,39,123325,2009-03-19,2009-03-20
339,100001103,2009-03-21 08:17:46.1270000,39,28620,2009-03-20,2009-03-21
340,100001103,2009-03-21 08:37:26.9370000,39,178405,2009-03-20,2009-03-21
341,100001103,2009-03-18 10:25:48.1100000,39,178165,2009-03-20,2009-03-21
342,100001103,2009-03-21 09:34:25.7500000,39,27891,2009-03-20,2009-03-21
343,100001103,2009-03-21 11:18:45.8130000,39,178417,2009-03-20,2009-03-21
344,100001103,2009-03-21 08:51:49.0470000,79,119306,2009-03-20,2009-03-21
345,100001103,2009-03-21 08:53:36.8430000,79,159933,2009-03-20,2009-03-21
346,100001103,2009-03-25 09:13:56.2500000,39,122856,2009-03-26,2009-03-27
347,100001103,2008-06-03 12:26:53.6400000,79,164758,2008-06-02,2008-06-03
348,100001103,2008-06-06 08:25:45.4530000,79,101784,2008-06-05,2008-06-06
349,100001103,2008-07-12 08:10:01.2330000,39,167747,2008-07-11,2008-07-12
350,100001103,2008-08-14 09:22:23.0300000,76,169547,2008-08-13,2008-08-14
351,100001103,2007-08-30 07:25:32.5930000,39,28909,2007-08-29,2007-08-30
352,100001103,2008-03-19 11:56:22.7970000,39,29110,2008-03-18,2008-03-19
353,100001103,2008-04-01 13:19:42.9830000,79,123005,2008-03-31,2008-04-01
354,100001103,2008-04-03 13:11:44.3270000,79,98348,2008-04-02,2008-04-03
355,100001103,2008-04-04 06:24:55.0770000,79,123245,2008-04-03,2008-04-04
356,100001103,2008-04-04 08:35:28.1870000,39,28546,2008-04-03,2008-04-04
357,100001103,2007-05-05 07:14:20.7200000,39,102276,2007-05-04,2007-05-05
358,100001103,2007-05-05 07:40:50.9230000,39,96076,2007-05-04,2007-05-05
359,100001103,2007-05-09 09:58:29.6870000,39,83898,2007-05-08,2007-05-09
360,100001103,2007-05-18 15:58:52.5300000,39,103663,2007-05-16,2007-05-17
361,100001103,2007-04-21 07:06:36.7670000,79,99663,2007-04-20,2007-04-21
362,100001103,2007-04-21 07:50:30.4230000,39,101112,2007-04-20,2007-04-21
363,100001103,2007-04-25 12:14:03.2200000,79,101426,2007-04-24,2007-04-25
364,100001103,2007-05-01 05:24:32.0300000,39,29133,2007-04-30,2007-05-01
365,100001103,2007-05-01 08:12:39.7800000,79,101946,2007-05-03,2007-05-04
366,100001103,2007-04-27 06:07:23.2970000,79,101581,2007-04-26,2007-04-27
367,100001103,2007-04-27 14:25:34.0470000,79,101699,2007-05-03,2007-05-04
368,100001103,2007-04-02 13:12:55.9700000,79,97629,2007-04-04,2007-04-05
369,100001103,2007-03-31 08:25:21.1100000,39,28641,2007-04-02,2007-04-03
370,100001103,2007-04-02 07:34:41.3430000,39,85439,2007-04-01,2007-04-02
371,100001103,2007-04-02 07:40:50.6270000,39,28731,2007-04-01,2007-04-02
372,100001103,2007-04-07 08:12:44.7670000,79,98286,2007-04-06,2007-04-07
373,100001103,2007-04-03 10:52:47.0000000,39,28620,2007-04-02,2007-04-03
374,100001103,2007-04-04 08:16:57.3600000,39,28394,2007-04-03,2007-04-04
375,100001103,2007-04-04 12:13:56.5630000,79,99835,2007-04-03,2007-04-04
376,100001103,2007-04-04 12:20:08.3600000,79,99836,2007-04-05,2007-04-06
377,100001103,2007-04-14 17:41:45.9830000,39,100598,2007-04-14,2007-04-15
378,100001103,2007-04-13 07:47:43.8270000,79,100396,2007-04-12,2007-04-13
379,100001103,2007-04-11 08:43:00.2200000,39,78599,2007-04-11,2007-04-12
380,100001103,2007-04-13 13:25:47.6870000,79,100482,2007-04-12,2007-04-13
381,100001103,2007-04-13 13:51:56.1270000,39,100486,2007-04-13,2007-04-14
382,100001103,2008-04-17 06:39:51.0630000,79,99648,2008-04-16,2008-04-17
383,100001103,2008-04-16 08:28:39.7500000,39,159507,2008-04-15,2008-04-16
384,100001103,2008-04-16 06:44:06.1400000,79,101699,2008-04-18,2008-04-19
385,100001103,2008-04-14 07:54:12.6570000,76,159181,2008-04-16,2008-04-17
386,100001103,2008-04-12 09:14:02.6570000,79,115168,2008-04-18,2008-04-19
387,100001103,2008-04-14 11:54:24.9370000,39,159233,2008-04-18,2008-04-19
388,100001103,2008-04-19 07:13:04.9370000,79,99835,2008-04-18,2008-04-19
389,100001103,2008-04-17 07:56:24.5470000,39,77924,2008-04-18,2008-04-19
390,100001103,2008-04-14 08:59:27.1730000,39,159201,2008-04-13,2008-04-14
391,100001103,2008-04-19 16:27:41.2800000,79,159842,2008-04-18,2008-04-19
392,100001103,2008-04-19 08:12:53.0470000,79,159786,2008-04-19,2008-04-20
393,100001103,2008-04-21 11:22:58.5470000,79,159896,2008-04-22,2008-04-23
394,100001103,2008-04-21 12:27:05.5630000,76,159911,2008-04-22,2008-04-23
395,100001103,2008-04-21 12:34:15.3130000,76,159913,2008-04-20,2008-04-21
396,100001103,2008-04-21 12:39:07.9530000,76,159916,2008-04-21,2008-04-22
397,100001103,2008-04-21 12:44:15.7670000,76,92838,2008-04-21,2008-04-22
398,100001103,2008-04-22 06:12:16.4830000,39,159962,2008-04-22,2008-04-23
399,100001103,2008-04-11 10:51:34.4830000,39,159013,2008-04-18,2008-04-19
400,100001103,2008-04-11 07:03:38.7500000,76,158977,2008-04-10,2008-04-11
401,100001103,2008-04-11 08:30:41.1400000,39,158991,2008-04-11,2008-04-12
402,100001103,2008-04-11 08:42:17.5630000,79,158996,2008-04-10,2008-04-11
403,100001103,2008-04-11 08:43:41.0630000,79,158997,2008-04-10,2008-04-11
404,100001103,2008-04-10 08:17:38.0000000,39,28325,2008-04-09,2008-04-10
405,100001103,2008-04-10 09:07:53.9700000,39,158893,2008-04-10,2008-04-11
406,100001103,2008-04-10 09:45:00.1730000,39,85105,2008-04-09,2008-04-10
407,100001103,2008-04-10 07:12:47.8900000,39,28604,2008-04-09,2008-04-10
408,100001103,2008-04-07 10:51:25.8270000,39,158471,2008-04-06,2008-04-07
409,100001103,2008-04-05 08:49:53.6270000,39,29091,2008-04-04,2008-04-05
410,100001103,2008-04-04 13:28:31.5470000,39,113584,2008-04-04,2008-04-05
411,100001103,2008-04-05 07:19:33.7800000,39,123325,2008-04-05,2008-04-06
412,100001103,2008-04-08 06:26:25.7800000,76,91475,2008-04-07,2008-04-08
413,100001103,2008-04-08 05:17:56.2200000,39,158564,2008-04-09,2008-04-10
414,100001103,2008-04-09 05:28:32.2500000,39,28620,2008-04-08,2008-04-09
415,100001103,2008-04-09 06:49:15.8900000,79,158752,2008-04-08,2008-04-09
416,100001103,2008-04-09 07:16:49.1100000,39,28621,2008-04-08,2008-04-09
417,100001103,2008-05-17 07:30:43.8770000,79,162869,2008-05-16,2008-05-17
418,100001103,2008-05-16 14:08:40.1100000,39,90847,2008-05-16,2008-05-17
419,100001103,2008-05-15 14:04:57.8130000,39,162696,2008-05-16,2008-05-17
420,100001103,2008-05-10 07:41:05.2970000,39,161890,2008-05-09,2008-05-10
421,100001103,2008-05-09 15:23:23.6570000,79,161962,2008-05-11,2008-05-12
422,100001103,2008-05-09 10:56:31.0630000,79,161916,2008-05-08,2008-05-09
423,100001103,2008-05-02 11:34:00.9700000,79,161200,2008-05-02,2008-05-03
424,100001103,2008-05-02 08:24:35.6270000,39,161144,2008-05-01,2008-05-02
425,100001103,2008-05-06 09:37:34.5930000,79,161523,2008-05-05,2008-05-06
426,100001103,2008-05-07 07:32:52.6100000,79,161523,2008-05-07,2008-05-08
427,100001103,2008-05-07 09:40:36.7030000,79,161657,2008-05-09,2008-05-10
428,100001103,2008-04-25 13:31:59.5470000,39,160500,2008-04-25,2008-04-26
429,100001103,2008-04-24 06:02:56.3430000,79,160231,2008-04-23,2008-04-24
430,100001103,2008-04-23 09:10:55.6730000,76,160115,2008-04-24,2008-04-25
431,100001103,2008-04-23 11:47:27.0930000,76,102956,2008-04-25,2008-04-26
432,100001103,2008-04-21 14:16:58.5470000,79,159933,2008-04-21,2008-04-22
433,100001103,2008-04-22 07:46:45.7500000,39,28834,2008-04-21,2008-04-22
434,100001103,2008-04-28 09:24:30.1100000,79,160641,2008-04-27,2008-04-28
435,100001103,2008-04-28 07:13:10.1400000,79,98221,2008-04-27,2008-04-28
436,100001103,2008-04-26 09:21:33.0170000,39,105506,2008-04-25,2008-04-26
437,100001103,2008-04-29 07:35:38.8430000,39,29159,2008-04-28,2008-04-29
438,100001103,2008-04-28 14:14:06.4700000,76,160700,2008-04-25,2008-04-28
439,100001103,2008-04-29 05:35:01.7500000,39,160749,2008-04-29,2008-04-30
440,100001103,2008-04-30 07:13:50.7970000,79,98041,2008-04-29,2008-04-30
441,100001103,2008-04-30 07:47:43.2200000,79,97959,2008-05-04,2008-05-05
442,100001103,2006-04-25 06:35:48.3900000,39,29016,2006-04-24,2006-04-25
443,100001103,2006-04-25 07:30:02.0000000,39,79187,2006-04-27,2006-04-28
444,100001103,2006-04-26 05:17:57.0470000,39,28723,2006-04-25,2006-04-26
445,100001103,2006-04-26 06:19:58.1100000,39,79291,2006-04-28,2006-04-29
446,100001103,2006-04-27 07:14:23.7970000,39,28968,2006-04-26,2006-04-27
447,100001103,2006-04-27 07:24:44.7330000,39,79399,2006-04-30,2006-05-01
448,100001103,2006-04-27 14:18:09.8600000,39,28577,2006-04-26,2006-04-27
449,100001103,2006-04-28 06:18:02.2200000,39,78706,2006-04-27,2006-04-28
450,100001103,2006-05-04 10:28:37.3130000,39,28681,2006-05-03,2006-05-04
451,100001103,2006-05-03 11:28:19.5930000,39,80005,2006-05-02,2006-05-03
452,100001103,2006-04-29 10:39:48.9230000,39,52197,2006-04-28,2006-04-29
453,100001103,2006-05-01 07:25:07.2200000,39,79730,2006-05-04,2006-05-05
454,100001103,2006-05-01 07:55:59.7030000,39,79741,2006-04-30,2006-05-01
455,100001103,2006-04-22 15:43:39.0000000,39,27973,2006-04-21,2006-04-22
456,100001103,2006-04-22 07:59:43.5170000,39,78312,2006-04-21,2006-04-22
457,100001103,2006-04-24 05:16:03.2200000,39,79029,2006-04-23,2006-04-24
458,100001103,2006-04-21 13:43:32.5930000,39,78903,2006-04-21,2006-04-22
459,100001103,2006-04-20 14:10:57.0170000,39,78802,2006-04-19,2006-04-20
460,100001103,2006-04-20 11:46:54.1100000,39,35144,2006-04-23,2006-04-24
461,100001103,2006-04-19 06:15:27.6570000,39,78603,2006-04-18,2006-04-19
462,100001103,2006-04-18 13:26:35.5170000,39,27880,2006-04-19,2006-04-20
463,100001103,2006-04-18 13:43:58.9830000,39,76863,2006-04-17,2006-04-18
464,100001103,2006-04-19 11:05:42.7500000,39,78657,2006-04-19,2006-04-20
465,100001103,2006-04-18 10:10:07.5470000,39,78533,2006-04-18,2006-04-19
466,100001103,2006-04-18 08:45:24.9070000,39,29199,2006-04-17,2006-04-18
467,100001103,2006-04-14 12:46:28.7330000,39,28736,2006-04-13,2006-04-14
468,100001103,2006-04-15 08:05:02.8270000,39,28337,2006-04-15,2006-04-16
469,100001103,2006-04-16 07:05:41.8130000,39,28582,2006-04-15,2006-04-16
470,100001103,2006-04-17 08:14:39.9230000,39,27975,2006-04-16,2006-04-17
471,100001103,2007-03-30 11:25:19.1870000,39,28604,2007-04-02,2007-04-03
472,100001103,2007-03-31 07:34:03.8770000,39,28569,2007-03-30,2007-03-31
473,100001103,2007-03-29 06:35:12.4530000,79,99031,2007-03-29,2007-03-30
474,100001103,2007-03-26 13:27:00.4230000,39,98819,2007-03-26,2007-03-27
475,100001103,2007-03-28 12:36:01.7970000,39,99003,2007-03-27,2007-03-28
476,100001103,2007-03-28 12:48:01.5630000,39,27973,2007-03-30,2007-03-31
477,100001103,2007-03-15 07:03:09.7200000,39,97797,2007-03-14,2007-03-15
478,100001103,2006-09-12 10:54:19.0170000,39,28329,2006-09-12,2006-09-13
479,100001103,2006-05-31 08:40:22.1730000,39,82310,2006-05-30,2006-05-31
480,100001103,2006-06-24 10:07:46.8270000,39,84052,2006-06-23,2006-06-24
481,100001103,2006-06-24 15:36:52.0470000,39,84052,2006-06-23,2006-06-24
482,100001103,2006-08-05 09:05:24.0770000,39,87346,2006-08-04,2006-08-05
483,100001103,2006-08-18 05:07:57.8770000,39,79427,2006-08-17,2006-08-18
484,100001103,2006-09-01 12:11:55.0170000,39,88296,2006-08-31,2006-09-01
485,100001103,2006-07-27 10:20:09.3900000,39,73241,2006-07-26,2006-07-27
486,100001103,2006-05-11 09:49:19.0470000,39,27959,2006-05-12,2006-05-13
487,100001103,2006-05-05 05:29:04.0000000,39,28526,2006-05-04,2006-05-05
488,100001103,2006-05-05 08:36:52.3270000,39,80227,2006-05-05,2006-05-06
489,100001103,2006-05-09 08:33:22.0300000,39,41513,2006-05-08,2006-05-09
490,100001103,2006-05-05 12:52:46.1870000,39,80274,2006-05-05,2006-05-06
491,100001103,2008-09-13 10:01:56.3430000,39,171250,2008-09-12,2008-09-13
492,100001103,2009-03-21 11:20:06.1870000,39,178406,2009-03-20,2009-03-21
493,100001103,2008-04-24 14:10:31.7500000,79,160325,2008-04-23,2008-04-24
494,100001103,2012-03-23 11:58:36.0870000,39,179980,2012-03-22,2012-03-23
495,100001103,2006-04-10 13:50:51.4830000,39,58853,2006-04-14,2006-04-15
496,100001103,2006-04-10 09:33:59.7200000,39,77924,2006-04-09,2006-04-10
497,100001103,2006-04-12 11:29:05.7670000,39,27963,2006-04-14,2006-04-15
498,100001103,2006-04-08 08:05:03.9370000,39,28452,2006-04-07,2006-04-08
499,100001104,2019-04-17 07:37:47.4323207,10,1478789,2019-04-16,2019-04-17
500,100001104,2015-04-30 08:32:32.6429143,10,114021,2015-04-29,2015-05-04
501,100001104,2017-04-07 13:55:03.3721600,10,33574,2017-04-06,2017-04-07
502,100001104,2017-04-25 09:26:39.3778086,10,350863,2017-04-25,2017-04-26
503,100001104,2010-03-25 14:33:49.6200000,10,39411,2010-03-24,2010-03-25
504,100001104,2010-05-10 08:03:49.8370000,10,39589,2010-05-09,2010-05-10
505,100001104,2010-06-25 11:24:53.4630000,10,3177,2010-06-25,2010-06-26
506,100001104,2010-04-26 06:28:28.8500000,10,38468,2010-04-28,2010-04-29
507,100001104,2012-04-14 10:57:49.4970000,10,243874,2012-04-13,2012-04-14
508,100001104,2012-05-10 07:58:04.0630000,10,39285,2012-05-13,2012-05-14
509,100001104,2015-04-09 08:45:22.7074578,10,343725,2015-04-08,2015-04-09
510,100001104,2014-04-25 12:05:07.4070000,10,311710,2014-04-24,2014-04-25
511,100001104,2017-04-11 14:12:00.7861858,10,38464,2017-04-10,2017-04-11
512,100001104,2017-04-10 09:28:29.8969777,10,366677,2017-04-09,2017-04-10
513,100001104,2016-04-02 08:20:20.0779674,10,34226,2016-04-01,2016-04-02
514,100001104,2016-04-16 10:04:46.2823596,10,1829,2016-04-15,2016-04-17
515,100001104,2016-05-18 09:12:08.8766787,10,110007,2016-05-17,2016-05-18
516,100001104,2016-09-21 10:28:34.3023198,10,360084,2016-09-23,2016-09-24
517,100001104,2017-03-17 07:54:17.6486371,10,365636,2017-03-16,2017-03-17
518,100001104,2015-04-11 06:50:46.3786097,10,343826,2015-04-10,2015-04-11
519,100001104,2015-04-23 09:12:31.0470258,10,344248,2015-04-24,2015-04-25
520,100001104,2015-04-24 08:31:56.3843036,10,344294,2015-04-23,2015-04-24
521,100007070,2018-10-21 09:57:24.3444164,11,1401000,2018-10-20,2018-10-22
522,100007070,2019-04-12 13:21:19.5700714,74,1477585,2019-04-14,2019-04-15
523,100007070,2019-04-16 09:34:35.8622080,74,298838,2019-05-12,2019-05-14
524,100007070,2019-09-26 13:34:54.5438987,10,1511646,2019-09-27,2019-09-28
525,100007070,2018-04-23 08:36:01.1512339,11,1405953,2018-04-22,2018-04-23
526,100007070,2018-04-19 07:56:37.1217430,11,1405315,2018-04-18,2018-04-20
527,100007070,2017-05-15 07:16:15.5150536,11,368220,2017-05-20,2017-05-21
528,100007070,2018-04-05 11:40:05.8950095,11,1402436,2018-04-06,2018-04-07
529,100007070,2017-04-17 08:16:43.2570213,11,6413,2017-04-16,2017-04-17
530,100007070,2017-03-28 09:33:18.1835801,74,298836,2017-04-02,2017-04-03
531,100007070,2017-03-30 11:41:49.1831699,11,86945,2017-04-02,2017-04-03
532,100007070,2017-04-01 07:32:47.3742798,11,197015,2017-04-01,2017-04-02
533,100007070,2017-04-06 10:03:47.5902833,11,366487,2017-04-05,2017-04-06
534,100007070,2015-04-24 05:55:31.4628626,210,250491,2015-04-23,2015-04-24
535,100007070,2015-04-28 13:50:52.7002132,202,344416,2015-04-28,2015-04-29
536,100007070,2016-03-29 10:13:20.4452015,11,353649,2016-03-31,2016-04-02
537,100007070,2017-03-24 09:12:14.6895067,11,40464,2017-03-29,2017-03-30
538,100007070,2016-05-31 09:27:57.8283031,11,310897,2016-05-30,2016-05-31
539,100007070,2016-04-19 08:58:57.5159023,11,354457,2016-04-21,2016-04-22
540,100007070,2016-04-15 12:57:27.0658681,74,284453,2016-04-15,2016-04-16
541,100007070,2016-04-23 11:41:05.6324962,11,82555,2016-04-22,2016-04-23
542,100007070,2016-04-01 06:56:37.7640170,11,353738,2016-04-04,2016-04-05
543,100007070,2016-04-05 07:27:16.4293525,11,167295,2016-04-04,2016-04-05
544,100007070,2016-04-05 07:52:13.2605696,11,353738,2016-04-04,2016-04-05
545,100007070,2016-04-09 11:38:15.1192139,11,354065,2016-04-30,2016-05-01
546,100007070,2016-04-13 06:38:48.8171429,11,352234,2016-04-12,2016-04-13
547,100007070,2014-04-01 06:55:11.8400000,210,250491,2014-03-31,2014-04-01
548,100007070,2013-09-18 08:23:19.3930000,202,298803,2013-09-17,2013-09-18
549,100007070,2014-03-13 07:22:30.0830000,206,294739,2014-03-12,2014-03-13
550,100007070,2013-05-06 07:17:40.5970000,206,294739,2013-05-05,2013-05-06
551,100007070,2013-05-13 05:51:22.5130000,206,294904,2013-05-12,2013-05-13
552,100007070,2013-05-15 07:47:41.5400000,206,294960,2013-05-14,2013-05-15
553,100007070,2013-05-15 11:22:02.5870000,202,294972,2013-05-16,2013-05-17
554,100007070,2013-05-24 11:28:32.8000000,210,295315,2013-05-23,2013-05-24
555,100007070,2013-04-30 13:57:18.1130000,206,294597,2013-04-30,2013-05-01
556,100007070,2013-04-15 12:24:31.7200000,206,294090,2013-04-14,2013-04-15
557,100007070,2013-04-17 08:32:50.3730000,206,294171,2013-04-16,2013-04-17
558,100007070,2013-04-19 11:46:00.8070000,202,294281,2013-04-18,2013-04-19
559,100007070,2013-04-19 12:57:47.9770000,206,294288,2013-04-18,2013-04-19
560,100007070,2013-04-27 07:27:29.6470000,206,294530,2013-04-26,2013-04-27
561,100007664,2006-04-19 04:50:21.6870000,39,78599,2006-04-18,2006-04-19
562,100007664,2007-04-16 11:05:57.2200000,39,78599,2007-04-16,2007-04-17
563,100007805,2014-04-10 12:37:48.5170000,9,294564,2014-04-10,2014-04-11
564,100007805,2014-03-31 11:09:52.2600000,9,31543,2014-03-30,2014-03-31
565,100007805,2014-04-14 09:41:17.7530000,9,31701,2014-04-13,2014-04-14
566,100007805,2014-04-14 10:25:33.8000000,9,310850,2014-04-17,2014-04-18
567,100007805,2014-04-15 08:21:18.5300000,9,311367,2014-04-16,2014-04-17
568,100007805,2014-04-29 13:44:52.7270000,9,311791,2014-04-28,2014-04-29
569,100007805,2014-05-12 13:06:42.5470000,9,312674,2014-05-16,2014-05-17
570,100007805,2014-05-20 11:44:34.6430000,9,164229,2014-05-19,2014-05-20
571,100007805,2014-04-19 06:33:08.3530000,9,32972,2014-04-18,2014-04-19
572,100007805,2014-04-19 08:23:04.0100000,9,197061,2014-04-18,2014-04-19
573,100007805,2014-04-23 17:41:53.9670000,9,311670,2014-04-25,2014-04-26
574,100007805,2014-04-25 06:25:32.3400000,9,311692,2014-04-24,2014-04-25
575,100007805,2014-04-28 14:59:49.4500000,9,244114,2014-04-30,2014-05-02
576,100007805,2014-04-28 11:17:24.9070000,9,93080,2014-04-27,2014-04-29
577,100007805,2015-03-23 09:12:55.0883181,9,31543,2015-03-22,2015-03-23
578,100007805,2015-03-24 10:46:39.7236827,9,100912,2015-03-24,2015-03-25
579,100007805,2015-03-25 08:41:01.5165053,9,343281,2015-03-24,2015-03-25
580,100007805,2015-03-11 12:33:10.0141764,9,342909,2015-03-13,2015-03-14
581,100007805,2014-05-02 09:16:39.7800000,9,311847,2014-05-02,2014-05-03
582,100007805,2015-03-05 16:07:13.5586872,9,7006,2015-03-06,2015-03-07
583,100007805,2015-03-28 11:45:55.4777208,9,30676,2015-04-03,2015-04-04
584,100007805,2015-04-07 06:19:40.5696563,9,243924,2015-04-06,2015-04-07
585,100007805,2015-03-27 15:17:14.0582481,9,78390,2015-03-26,2015-03-27
586,100007805,2015-04-02 11:47:14.6698491,9,332563,2015-04-01,2015-04-02
587,100007805,2015-04-09 04:48:57.1153770,9,294564,2015-04-08,2015-04-09
588,100007805,2015-04-09 08:37:08.9440600,9,35307,2015-04-09,2015-04-10
589,100007805,2015-04-10 13:00:51.0196522,9,161671,2015-04-09,2015-04-10
590,100007805,2015-04-07 08:54:07.2682860,9,310554,2015-04-07,2015-04-08
591,100007805,2014-04-01 16:03:39.0470000,9,294380,2014-04-02,2014-04-03
592,100007805,2014-03-26 07:50:34.0030000,9,310485,2014-03-28,2014-03-29
593,100007805,2014-03-22 10:30:23.1030000,9,297391,2014-03-21,2014-03-22
594,100007805,2014-03-24 06:28:11.6400000,9,77659,2014-03-28,2014-03-29
595,100007805,2014-03-18 15:46:53.0230000,9,90991,2014-03-17,2014-03-18
596,100007805,2014-03-11 11:37:25.4670000,9,309561,2014-03-10,2014-03-11
597,100007805,2013-05-11 11:56:35.9870000,9,294899,2013-05-10,2013-05-11
598,100007805,2013-06-07 07:26:27.5270000,9,5333,2013-06-09,2013-06-10
599,100007805,2013-05-10 07:05:10.9600000,9,34254,2013-05-09,2013-05-10
600,100007805,2013-05-10 09:19:04.2230000,9,31852,2013-05-10,2013-05-11
601,100007805,2013-05-03 12:07:46.6970000,9,4101,2013-05-02,2013-05-03
602,100007805,2013-05-04 07:42:53.5500000,9,170619,2013-05-03,2013-05-05
603,100007805,2013-05-02 08:24:26.1370000,9,294393,2013-05-03,2013-05-04
604,100007805,2013-05-02 09:56:57.2000000,9,285104,2013-05-03,2013-05-04
605,100007805,2012-09-10 09:04:56.6030000,9,172658,2012-09-09,2012-09-10
606,100007805,2013-04-10 07:52:46.0030000,9,161671,2013-04-09,2013-04-10
607,100007805,2013-04-11 13:45:37.1370000,9,31744,2013-04-11,2013-04-13
608,100007805,2012-07-07 07:31:23.1870000,9,84624,2012-07-06,2012-07-07
609,100007805,2012-07-12 08:17:44.2530000,9,185983,2012-07-15,2012-07-17
610,100007805,2012-08-20 06:21:54.1570000,9,76224,2012-08-20,2012-08-21
611,100007805,2012-05-18 06:33:05.7500000,9,82453,2012-05-17,2012-05-18
612,100007805,2012-05-18 08:40:04.3070000,9,32236,2012-05-17,2012-05-18
613,100007805,2012-05-29 06:13:36.8970000,9,192360,2012-06-03,2012-06-04
614,100007805,2012-05-24 13:07:53.2500000,9,244692,2012-05-25,2012-05-27
615,100007805,2012-05-07 06:52:20.9400000,8,4175,2012-05-06,2012-05-07
616,100007805,2012-05-05 08:49:21.0100000,9,31130,2012-05-04,2012-05-05
617,100007805,2013-04-16 09:56:25.8130000,9,33401,2013-04-15,2013-04-16
618,100007805,2013-04-17 15:38:19.8430000,9,31546,2013-04-19,2013-04-20
619,100007805,2013-04-19 06:20:34.4500000,9,294263,2013-04-18,2013-04-19
620,100007805,2013-04-22 06:05:02.0900000,9,294380,2013-04-21,2013-04-22
621,100007805,2013-04-19 08:28:15.9630000,9,89054,2013-04-19,2013-04-20
622,100007805,2013-04-24 06:09:35.8400000,9,30676,2013-04-23,2013-04-24
623,100007805,2013-04-22 12:34:25.6430000,9,51299,2013-04-22,2013-04-23
624,100007805,2013-04-22 13:50:38.7630000,9,78390,2013-04-21,2013-04-22
625,100007805,2013-04-25 10:28:34.1730000,9,159928,2013-04-26,2013-04-27
626,100007805,2013-04-25 06:59:02.4400000,9,33284,2013-04-24,2013-04-25
627,100007805,2013-04-29 04:52:05.8870000,9,294526,2013-04-27,2013-04-28
628,100007805,2012-04-07 07:40:12.3230000,9,31701,2012-04-06,2012-04-07
629,100007805,2012-04-12 06:00:27.5330000,9,32767,2012-04-11,2012-04-12
630,100007805,2012-04-11 06:45:06.9400000,9,243798,2012-04-13,2012-04-15
631,100007805,2012-05-01 06:28:52.3470000,9,12630,2012-04-30,2012-05-01
632,100007805,2012-05-01 09:25:46.0300000,9,81827,2012-05-01,2012-05-02
633,100007805,2012-04-21 08:30:52.3570000,9,93162,2012-04-20,2012-04-21
634,100007805,2012-04-17 11:18:07.8630000,9,243924,2012-04-18,2012-04-19
635,100007805,2012-04-18 06:44:12.2870000,9,98722,2012-04-23,2012-04-24
636,100007805,2012-04-21 08:07:08.8000000,9,32915,2012-04-20,2012-04-21
637,100007805,2011-05-04 14:40:21.4500000,9,32897,2011-05-08,2011-05-09
638,100007805,2011-05-02 07:36:19.5170000,9,10045,2011-05-01,2011-05-02
639,100007805,2011-04-20 08:36:01.8770000,9,179153,2011-04-19,2011-04-21
640,100007805,2011-09-27 15:33:15.0070000,9,237969,2011-09-26,2011-09-27
641,100007805,2011-05-28 09:08:58.8170000,9,106899,2011-05-27,2011-05-28
642,100007805,2011-05-23 14:45:47.0130000,9,161961,2011-05-23,2011-05-24
643,100007805,2011-05-19 06:32:32.0400000,9,165331,2011-05-18,2011-05-19
644,100007805,2011-05-10 08:31:23.6400000,9,4475,2011-05-12,2011-05-13
645,100007805,2011-05-11 13:52:56.5930000,9,32552,2011-05-11,2011-05-12
646,100007805,2011-05-13 13:21:16.8300000,9,233978,2011-05-15,2011-05-16
647,100007805,2012-03-22 07:42:13.3330000,9,77659,2012-03-22,2012-03-23
648,100007805,2012-03-22 08:21:37.5030000,9,34270,2012-03-21,2012-03-22
649,100007805,2012-03-16 08:26:15.5600000,9,5721,2012-03-15,2012-03-16
650,100007805,2012-03-21 14:54:44.5400000,9,243189,2012-03-21,2012-03-22
651,100007805,2009-03-11 15:47:26.3900000,9,32767,2009-03-15,2009-03-16
652,100007805,2009-03-04 14:18:19.2970000,9,175365,2009-03-03,2009-03-04
653,100007805,2009-03-13 07:17:48.7970000,9,177992,2009-03-12,2009-03-13
654,100007805,2009-03-17 15:55:29.7800000,9,178133,2009-03-16,2009-03-17
655,100007805,2009-03-19 12:21:37.1400000,9,10045,2009-03-19,2009-03-21
656,100007805,2009-04-06 11:18:51.2500000,9,31130,2009-04-07,2009-04-09
657,100007805,2009-04-06 09:04:43.9700000,9,179136,2009-04-05,2009-04-06
658,100007805,2009-04-06 08:46:23.7800000,9,5037,2009-04-07,2009-04-09
659,100007805,2009-04-06 07:30:22.6100000,9,78390,2009-04-06,2009-04-07
660,100007805,2009-04-03 13:14:21.1100000,9,179012,2009-04-05,2009-04-06
661,100007805,2009-03-30 09:59:37.5630000,9,178715,2009-04-02,2009-04-03
662,100007805,2009-03-30 14:17:18.2030000,9,178740,2009-03-29,2009-03-30
